,hk,rch_0,rch_1
542,6.0,1.032051282051282,1.0
543,6.0,1.044871794871795,1.0
544,6.0,1.0576923076923077,1.0
545,6.0,1.0705128205128205,1.0
546,6.0,1.0833333333333333,1.0
547,6.0,1.0961538461538463,1.0
548,6.0,1.108974358974359,1.0
549,6.0,1.1217948717948718,1.0
550,6.0,1.1346153846153846,1.0
551,6.0,1.1474358974358974,1.0
552,6.0,1.1602564102564101,1.0
553,6.0,1.1730769230769231,1.0
554,6.0,1.185897435897436,1.0
555,6.0,1.1987179487179487,1.0
556,6.0,1.2115384615384615,1.0
557,6.0,1.2243589743589745,1.0
558,6.0,1.2371794871794872,1.0
559,6.0,1.25,1.0
560,6.230769230769231,0.75,1.0
561,6.230769230769231,0.7628205128205128,1.0
562,6.230769230769231,0.7756410256410257,1.0
563,6.230769230769231,0.7884615384615384,1.0
564,6.230769230769231,0.8012820512820513,1.0
565,6.230769230769231,0.8141025641025641,1.0
566,6.230769230769231,0.8269230769230769,1.0
567,6.230769230769231,0.8397435897435898,1.0
568,6.230769230769231,0.8525641025641025,1.0
569,6.230769230769231,0.8653846153846154,1.0
570,6.230769230769231,0.8782051282051282,1.0
571,6.230769230769231,0.891025641025641,1.0
572,6.230769230769231,0.9038461538461539,1.0
573,6.230769230769231,0.9166666666666666,1.0
574,6.230769230769231,0.9294871794871795,1.0
575,6.230769230769231,0.9423076923076923,1.0
576,6.230769230769231,0.9551282051282051,1.0
577,6.230769230769231,0.967948717948718,1.0
578,6.230769230769231,0.9807692307692307,1.0
579,6.230769230769231,0.9935897435897436,1.0
580,6.230769230769231,1.0064102564102564,1.0
581,6.230769230769231,1.0192307692307692,1.0
582,6.230769230769231,1.032051282051282,1.0
583,6.230769230769231,1.044871794871795,1.0
584,6.230769230769231,1.0576923076923077,1.0
585,6.230769230769231,1.0705128205128205,1.0
586,6.230769230769231,1.0833333333333333,1.0
587,6.230769230769231,1.0961538461538463,1.0
588,6.230769230769231,1.108974358974359,1.0
589,6.230769230769231,1.1217948717948718,1.0
590,6.230769230769231,1.1346153846153846,1.0
591,6.230769230769231,1.1474358974358974,1.0
592,6.230769230769231,1.1602564102564101,1.0
593,6.230769230769231,1.1730769230769231,1.0
594,6.230769230769231,1.185897435897436,1.0
595,6.230769230769231,1.1987179487179487,1.0
596,6.230769230769231,1.2115384615384615,1.0
597,6.230769230769231,1.2243589743589745,1.0
598,6.230769230769231,1.2371794871794872,1.0
599,6.230769230769231,1.25,1.0
600,6.461538461538462,0.75,1.0
601,6.461538461538462,0.7628205128205128,1.0
602,6.461538461538462,0.7756410256410257,1.0
603,6.461538461538462,0.7884615384615384,1.0
604,6.461538461538462,0.8012820512820513,1.0
605,6.461538461538462,0.8141025641025641,1.0
606,6.461538461538462,0.8269230769230769,1.0
607,6.461538461538462,0.8397435897435898,1.0
608,6.461538461538462,0.8525641025641025,1.0
609,6.461538461538462,0.8653846153846154,1.0
610,6.461538461538462,0.8782051282051282,1.0
611,6.461538461538462,0.891025641025641,1.0
612,6.461538461538462,0.9038461538461539,1.0
613,6.461538461538462,0.9166666666666666,1.0
614,6.461538461538462,0.9294871794871795,1.0
615,6.461538461538462,0.9423076923076923,1.0
616,6.461538461538462,0.9551282051282051,1.0
617,6.461538461538462,0.967948717948718,1.0
618,6.461538461538462,0.9807692307692307,1.0
619,6.461538461538462,0.9935897435897436,1.0
620,6.461538461538462,1.0064102564102564,1.0
621,6.461538461538462,1.0192307692307692,1.0
622,6.461538461538462,1.032051282051282,1.0
623,6.461538461538462,1.044871794871795,1.0
624,6.461538461538462,1.0576923076923077,1.0
625,6.461538461538462,1.0705128205128205,1.0
626,6.461538461538462,1.0833333333333333,1.0
627,6.461538461538462,1.0961538461538463,1.0
628,6.461538461538462,1.108974358974359,1.0
629,6.461538461538462,1.1217948717948718,1.0
630,6.461538461538462,1.1346153846153846,1.0
631,6.461538461538462,1.1474358974358974,1.0
632,6.461538461538462,1.1602564102564101,1.0
633,6.461538461538462,1.1730769230769231,1.0
634,6.461538461538462,1.185897435897436,1.0
635,6.461538461538462,1.1987179487179487,1.0
636,6.461538461538462,1.2115384615384615,1.0
637,6.461538461538462,1.2243589743589745,1.0
638,6.461538461538462,1.2371794871794872,1.0
639,6.461538461538462,1.25,1.0
640,6.6923076923076925,0.75,1.0
641,6.6923076923076925,0.7628205128205128,1.0
642,6.6923076923076925,0.7756410256410257,1.0
643,6.6923076923076925,0.7884615384615384,1.0
644,6.6923076923076925,0.8012820512820513,1.0
645,6.6923076923076925,0.8141025641025641,1.0
646,6.6923076923076925,0.8269230769230769,1.0
647,6.6923076923076925,0.8397435897435898,1.0
648,6.6923076923076925,0.8525641025641025,1.0
649,6.6923076923076925,0.8653846153846154,1.0
650,6.6923076923076925,0.8782051282051282,1.0
651,6.6923076923076925,0.891025641025641,1.0
652,6.6923076923076925,0.9038461538461539,1.0
653,6.6923076923076925,0.9166666666666666,1.0
654,6.6923076923076925,0.9294871794871795,1.0
655,6.6923076923076925,0.9423076923076923,1.0
656,6.6923076923076925,0.9551282051282051,1.0
657,6.6923076923076925,0.967948717948718,1.0
658,6.6923076923076925,0.9807692307692307,1.0
659,6.6923076923076925,0.9935897435897436,1.0
660,6.6923076923076925,1.0064102564102564,1.0
661,6.6923076923076925,1.0192307692307692,1.0
662,6.6923076923076925,1.032051282051282,1.0
663,6.6923076923076925,1.044871794871795,1.0
664,6.6923076923076925,1.0576923076923077,1.0
665,6.6923076923076925,1.0705128205128205,1.0
666,6.6923076923076925,1.0833333333333333,1.0
667,6.6923076923076925,1.0961538461538463,1.0
668,6.6923076923076925,1.108974358974359,1.0
669,6.6923076923076925,1.1217948717948718,1.0
670,6.6923076923076925,1.1346153846153846,1.0
671,6.6923076923076925,1.1474358974358974,1.0
672,6.6923076923076925,1.1602564102564101,1.0
673,6.6923076923076925,1.1730769230769231,1.0
674,6.6923076923076925,1.185897435897436,1.0
675,6.6923076923076925,1.1987179487179487,1.0
676,6.6923076923076925,1.2115384615384615,1.0
677,6.6923076923076925,1.2243589743589745,1.0
678,6.6923076923076925,1.2371794871794872,1.0
679,6.6923076923076925,1.25,1.0
680,6.923076923076923,0.75,1.0
681,6.923076923076923,0.7628205128205128,1.0
682,6.923076923076923,0.7756410256410257,1.0
683,6.923076923076923,0.7884615384615384,1.0
684,6.923076923076923,0.8012820512820513,1.0
685,6.923076923076923,0.8141025641025641,1.0
686,6.923076923076923,0.8269230769230769,1.0
687,6.923076923076923,0.8397435897435898,1.0
688,6.923076923076923,0.8525641025641025,1.0
689,6.923076923076923,0.8653846153846154,1.0
690,6.923076923076923,0.8782051282051282,1.0
691,6.923076923076923,0.891025641025641,1.0
692,6.923076923076923,0.9038461538461539,1.0
693,6.923076923076923,0.9166666666666666,1.0
694,6.923076923076923,0.9294871794871795,1.0
695,6.923076923076923,0.9423076923076923,1.0
696,6.923076923076923,0.9551282051282051,1.0
697,6.923076923076923,0.967948717948718,1.0
698,6.923076923076923,0.9807692307692307,1.0
699,6.923076923076923,0.9935897435897436,1.0
700,6.923076923076923,1.0064102564102564,1.0
701,6.923076923076923,1.0192307692307692,1.0
702,6.923076923076923,1.032051282051282,1.0
703,6.923076923076923,1.044871794871795,1.0
704,6.923076923076923,1.0576923076923077,1.0
705,6.923076923076923,1.0705128205128205,1.0
706,6.923076923076923,1.0833333333333333,1.0
707,6.923076923076923,1.0961538461538463,1.0
708,6.923076923076923,1.108974358974359,1.0
709,6.923076923076923,1.1217948717948718,1.0
710,6.923076923076923,1.1346153846153846,1.0
711,6.923076923076923,1.1474358974358974,1.0
712,6.923076923076923,1.1602564102564101,1.0
713,6.923076923076923,1.1730769230769231,1.0
714,6.923076923076923,1.185897435897436,1.0
715,6.923076923076923,1.1987179487179487,1.0
716,6.923076923076923,1.2115384615384615,1.0
717,6.923076923076923,1.2243589743589745,1.0
718,6.923076923076923,1.2371794871794872,1.0
719,6.923076923076923,1.25,1.0
720,7.153846153846154,0.75,1.0
721,7.153846153846154,0.7628205128205128,1.0
722,7.153846153846154,0.7756410256410257,1.0
723,7.153846153846154,0.7884615384615384,1.0
724,7.153846153846154,0.8012820512820513,1.0
725,7.153846153846154,0.8141025641025641,1.0
726,7.153846153846154,0.8269230769230769,1.0
727,7.153846153846154,0.8397435897435898,1.0
728,7.153846153846154,0.8525641025641025,1.0
729,7.153846153846154,0.8653846153846154,1.0
730,7.153846153846154,0.8782051282051282,1.0
731,7.153846153846154,0.891025641025641,1.0
732,7.153846153846154,0.9038461538461539,1.0
733,7.153846153846154,0.9166666666666666,1.0
734,7.153846153846154,0.9294871794871795,1.0
735,7.153846153846154,0.9423076923076923,1.0
736,7.153846153846154,0.9551282051282051,1.0
737,7.153846153846154,0.967948717948718,1.0
738,7.153846153846154,0.9807692307692307,1.0
739,7.153846153846154,0.9935897435897436,1.0
740,7.153846153846154,1.0064102564102564,1.0
741,7.153846153846154,1.0192307692307692,1.0
742,7.153846153846154,1.032051282051282,1.0
743,7.153846153846154,1.044871794871795,1.0
744,7.153846153846154,1.0576923076923077,1.0
745,7.153846153846154,1.0705128205128205,1.0
746,7.153846153846154,1.0833333333333333,1.0
747,7.153846153846154,1.0961538461538463,1.0
748,7.153846153846154,1.108974358974359,1.0
749,7.153846153846154,1.1217948717948718,1.0
750,7.153846153846154,1.1346153846153846,1.0
751,7.153846153846154,1.1474358974358974,1.0
752,7.153846153846154,1.1602564102564101,1.0
753,7.153846153846154,1.1730769230769231,1.0
754,7.153846153846154,1.185897435897436,1.0
755,7.153846153846154,1.1987179487179487,1.0
756,7.153846153846154,1.2115384615384615,1.0
757,7.153846153846154,1.2243589743589745,1.0
758,7.153846153846154,1.2371794871794872,1.0
759,7.153846153846154,1.25,1.0
760,7.384615384615385,0.75,1.0
761,7.384615384615385,0.7628205128205128,1.0
762,7.384615384615385,0.7756410256410257,1.0
763,7.384615384615385,0.7884615384615384,1.0
764,7.384615384615385,0.8012820512820513,1.0
765,7.384615384615385,0.8141025641025641,1.0
766,7.384615384615385,0.8269230769230769,1.0
767,7.384615384615385,0.8397435897435898,1.0
768,7.384615384615385,0.8525641025641025,1.0
769,7.384615384615385,0.8653846153846154,1.0
770,7.384615384615385,0.8782051282051282,1.0
771,7.384615384615385,0.891025641025641,1.0
772,7.384615384615385,0.9038461538461539,1.0
773,7.384615384615385,0.9166666666666666,1.0
774,7.384615384615385,0.9294871794871795,1.0
775,7.384615384615385,0.9423076923076923,1.0
776,7.384615384615385,0.9551282051282051,1.0
777,7.384615384615385,0.967948717948718,1.0
778,7.384615384615385,0.9807692307692307,1.0
779,7.384615384615385,0.9935897435897436,1.0
780,7.384615384615385,1.0064102564102564,1.0
781,7.384615384615385,1.0192307692307692,1.0
782,7.384615384615385,1.032051282051282,1.0
783,7.384615384615385,1.044871794871795,1.0
784,7.384615384615385,1.0576923076923077,1.0
785,7.384615384615385,1.0705128205128205,1.0
786,7.384615384615385,1.0833333333333333,1.0
787,7.384615384615385,1.0961538461538463,1.0
788,7.384615384615385,1.108974358974359,1.0
789,7.384615384615385,1.1217948717948718,1.0
790,7.384615384615385,1.1346153846153846,1.0
791,7.384615384615385,1.1474358974358974,1.0
792,7.384615384615385,1.1602564102564101,1.0
793,7.384615384615385,1.1730769230769231,1.0
794,7.384615384615385,1.185897435897436,1.0
795,7.384615384615385,1.1987179487179487,1.0
796,7.384615384615385,1.2115384615384615,1.0
797,7.384615384615385,1.2243589743589745,1.0
798,7.384615384615385,1.2371794871794872,1.0
799,7.384615384615385,1.25,1.0
800,7.615384615384616,0.75,1.0
801,7.615384615384616,0.7628205128205128,1.0
802,7.615384615384616,0.7756410256410257,1.0
803,7.615384615384616,0.7884615384615384,1.0
804,7.615384615384616,0.8012820512820513,1.0
805,7.615384615384616,0.8141025641025641,1.0
806,7.615384615384616,0.8269230769230769,1.0
807,7.615384615384616,0.8397435897435898,1.0
808,7.615384615384616,0.8525641025641025,1.0
809,7.615384615384616,0.8653846153846154,1.0
810,7.615384615384616,0.8782051282051282,1.0
811,7.615384615384616,0.891025641025641,1.0
812,7.615384615384616,0.9038461538461539,1.0
813,7.615384615384616,0.9166666666666666,1.0
814,7.615384615384616,0.9294871794871795,1.0
815,7.615384615384616,0.9423076923076923,1.0
816,7.615384615384616,0.9551282051282051,1.0
817,7.615384615384616,0.967948717948718,1.0
818,7.615384615384616,0.9807692307692307,1.0
819,7.615384615384616,0.9935897435897436,1.0
820,7.615384615384616,1.0064102564102564,1.0
821,7.615384615384616,1.0192307692307692,1.0
822,7.615384615384616,1.032051282051282,1.0
823,7.615384615384616,1.044871794871795,1.0
824,7.615384615384616,1.0576923076923077,1.0
825,7.615384615384616,1.0705128205128205,1.0
826,7.615384615384616,1.0833333333333333,1.0
827,7.615384615384616,1.0961538461538463,1.0
828,7.615384615384616,1.108974358974359,1.0
829,7.615384615384616,1.1217948717948718,1.0
830,7.615384615384616,1.1346153846153846,1.0
831,7.615384615384616,1.1474358974358974,1.0
832,7.615384615384616,1.1602564102564101,1.0
833,7.615384615384616,1.1730769230769231,1.0
834,7.615384615384616,1.185897435897436,1.0
835,7.615384615384616,1.1987179487179487,1.0
836,7.615384615384616,1.2115384615384615,1.0
837,7.615384615384616,1.2243589743589745,1.0
838,7.615384615384616,1.2371794871794872,1.0
839,7.615384615384616,1.25,1.0
840,7.846153846153847,0.75,1.0
841,7.846153846153847,0.7628205128205128,1.0
842,7.846153846153847,0.7756410256410257,1.0
843,7.846153846153847,0.7884615384615384,1.0
844,7.846153846153847,0.8012820512820513,1.0
845,7.846153846153847,0.8141025641025641,1.0
846,7.846153846153847,0.8269230769230769,1.0
847,7.846153846153847,0.8397435897435898,1.0
848,7.846153846153847,0.8525641025641025,1.0
849,7.846153846153847,0.8653846153846154,1.0
850,7.846153846153847,0.8782051282051282,1.0
851,7.846153846153847,0.891025641025641,1.0
852,7.846153846153847,0.9038461538461539,1.0
853,7.846153846153847,0.9166666666666666,1.0
854,7.846153846153847,0.9294871794871795,1.0
855,7.846153846153847,0.9423076923076923,1.0
856,7.846153846153847,0.9551282051282051,1.0
857,7.846153846153847,0.967948717948718,1.0
858,7.846153846153847,0.9807692307692307,1.0
859,7.846153846153847,0.9935897435897436,1.0
860,7.846153846153847,1.0064102564102564,1.0
861,7.846153846153847,1.0192307692307692,1.0
862,7.846153846153847,1.032051282051282,1.0
863,7.846153846153847,1.044871794871795,1.0
864,7.846153846153847,1.0576923076923077,1.0
865,7.846153846153847,1.0705128205128205,1.0
866,7.846153846153847,1.0833333333333333,1.0
867,7.846153846153847,1.0961538461538463,1.0
868,7.846153846153847,1.108974358974359,1.0
869,7.846153846153847,1.1217948717948718,1.0
870,7.846153846153847,1.1346153846153846,1.0
871,7.846153846153847,1.1474358974358974,1.0
872,7.846153846153847,1.1602564102564101,1.0
873,7.846153846153847,1.1730769230769231,1.0
874,7.846153846153847,1.185897435897436,1.0
875,7.846153846153847,1.1987179487179487,1.0
876,7.846153846153847,1.2115384615384615,1.0
877,7.846153846153847,1.2243589743589745,1.0
878,7.846153846153847,1.2371794871794872,1.0
879,7.846153846153847,1.25,1.0
880,8.076923076923077,0.75,1.0
881,8.076923076923077,0.7628205128205128,1.0
882,8.076923076923077,0.7756410256410257,1.0
883,8.076923076923077,0.7884615384615384,1.0
884,8.076923076923077,0.8012820512820513,1.0
885,8.076923076923077,0.8141025641025641,1.0
886,8.076923076923077,0.8269230769230769,1.0
887,8.076923076923077,0.8397435897435898,1.0
888,8.076923076923077,0.8525641025641025,1.0
889,8.076923076923077,0.8653846153846154,1.0
890,8.076923076923077,0.8782051282051282,1.0
891,8.076923076923077,0.891025641025641,1.0
892,8.076923076923077,0.9038461538461539,1.0
893,8.076923076923077,0.9166666666666666,1.0
894,8.076923076923077,0.9294871794871795,1.0
895,8.076923076923077,0.9423076923076923,1.0
896,8.076923076923077,0.9551282051282051,1.0
897,8.076923076923077,0.967948717948718,1.0
898,8.076923076923077,0.9807692307692307,1.0
899,8.076923076923077,0.9935897435897436,1.0
900,8.076923076923077,1.0064102564102564,1.0
901,8.076923076923077,1.0192307692307692,1.0
902,8.076923076923077,1.032051282051282,1.0
903,8.076923076923077,1.044871794871795,1.0
904,8.076923076923077,1.0576923076923077,1.0
905,8.076923076923077,1.0705128205128205,1.0
906,8.076923076923077,1.0833333333333333,1.0
907,8.076923076923077,1.0961538461538463,1.0
908,8.076923076923077,1.108974358974359,1.0
909,8.076923076923077,1.1217948717948718,1.0
910,8.076923076923077,1.1346153846153846,1.0
911,8.076923076923077,1.1474358974358974,1.0
912,8.076923076923077,1.1602564102564101,1.0
913,8.076923076923077,1.1730769230769231,1.0
914,8.076923076923077,1.185897435897436,1.0
915,8.076923076923077,1.1987179487179487,1.0
916,8.076923076923077,1.2115384615384615,1.0
917,8.076923076923077,1.2243589743589745,1.0
918,8.076923076923077,1.2371794871794872,1.0
919,8.076923076923077,1.25,1.0
920,8.307692307692308,0.75,1.0
921,8.307692307692308,0.7628205128205128,1.0
922,8.307692307692308,0.7756410256410257,1.0
923,8.307692307692308,0.7884615384615384,1.0
924,8.307692307692308,0.8012820512820513,1.0
925,8.307692307692308,0.8141025641025641,1.0
926,8.307692307692308,0.8269230769230769,1.0
927,8.307692307692308,0.8397435897435898,1.0
928,8.307692307692308,0.8525641025641025,1.0
929,8.307692307692308,0.8653846153846154,1.0
930,8.307692307692308,0.8782051282051282,1.0
931,8.307692307692308,0.891025641025641,1.0
932,8.307692307692308,0.9038461538461539,1.0
933,8.307692307692308,0.9166666666666666,1.0
934,8.307692307692308,0.9294871794871795,1.0
935,8.307692307692308,0.9423076923076923,1.0
936,8.307692307692308,0.9551282051282051,1.0
937,8.307692307692308,0.967948717948718,1.0
938,8.307692307692308,0.9807692307692307,1.0
939,8.307692307692308,0.9935897435897436,1.0
940,8.307692307692308,1.0064102564102564,1.0
941,8.307692307692308,1.0192307692307692,1.0
942,8.307692307692308,1.032051282051282,1.0
943,8.307692307692308,1.044871794871795,1.0
944,8.307692307692308,1.0576923076923077,1.0
945,8.307692307692308,1.0705128205128205,1.0
946,8.307692307692308,1.0833333333333333,1.0
947,8.307692307692308,1.0961538461538463,1.0
948,8.307692307692308,1.108974358974359,1.0
949,8.307692307692308,1.1217948717948718,1.0
950,8.307692307692308,1.1346153846153846,1.0
951,8.307692307692308,1.1474358974358974,1.0
952,8.307692307692308,1.1602564102564101,1.0
953,8.307692307692308,1.1730769230769231,1.0
954,8.307692307692308,1.185897435897436,1.0
955,8.307692307692308,1.1987179487179487,1.0
956,8.307692307692308,1.2115384615384615,1.0
957,8.307692307692308,1.2243589743589745,1.0
958,8.307692307692308,1.2371794871794872,1.0
959,8.307692307692308,1.25,1.0
960,8.538461538461538,0.75,1.0
961,8.538461538461538,0.7628205128205128,1.0
962,8.538461538461538,0.7756410256410257,1.0
963,8.538461538461538,0.7884615384615384,1.0
964,8.538461538461538,0.8012820512820513,1.0
965,8.538461538461538,0.8141025641025641,1.0
966,8.538461538461538,0.8269230769230769,1.0
967,8.538461538461538,0.8397435897435898,1.0
968,8.538461538461538,0.8525641025641025,1.0
969,8.538461538461538,0.8653846153846154,1.0
970,8.538461538461538,0.8782051282051282,1.0
971,8.538461538461538,0.891025641025641,1.0
972,8.538461538461538,0.9038461538461539,1.0
973,8.538461538461538,0.9166666666666666,1.0
974,8.538461538461538,0.9294871794871795,1.0
975,8.538461538461538,0.9423076923076923,1.0
976,8.538461538461538,0.9551282051282051,1.0
977,8.538461538461538,0.967948717948718,1.0
978,8.538461538461538,0.9807692307692307,1.0
979,8.538461538461538,0.9935897435897436,1.0
980,8.538461538461538,1.0064102564102564,1.0
981,8.538461538461538,1.0192307692307692,1.0
982,8.538461538461538,1.032051282051282,1.0
983,8.538461538461538,1.044871794871795,1.0
984,8.538461538461538,1.0576923076923077,1.0
985,8.538461538461538,1.0705128205128205,1.0
986,8.538461538461538,1.0833333333333333,1.0
987,8.538461538461538,1.0961538461538463,1.0
988,8.538461538461538,1.108974358974359,1.0
989,8.538461538461538,1.1217948717948718,1.0
990,8.538461538461538,1.1346153846153846,1.0
991,8.538461538461538,1.1474358974358974,1.0
992,8.538461538461538,1.1602564102564101,1.0
993,8.538461538461538,1.1730769230769231,1.0
994,8.538461538461538,1.185897435897436,1.0
995,8.538461538461538,1.1987179487179487,1.0
996,8.538461538461538,1.2115384615384615,1.0
997,8.538461538461538,1.2243589743589745,1.0
998,8.538461538461538,1.2371794871794872,1.0
999,8.538461538461538,1.25,1.0
1000,8.76923076923077,0.75,1.0
1001,8.76923076923077,0.7628205128205128,1.0
1002,8.76923076923077,0.7756410256410257,1.0
1003,8.76923076923077,0.7884615384615384,1.0
1004,8.76923076923077,0.8012820512820513,1.0
1005,8.76923076923077,0.8141025641025641,1.0
1006,8.76923076923077,0.8269230769230769,1.0
1007,8.76923076923077,0.8397435897435898,1.0
1008,8.76923076923077,0.8525641025641025,1.0
1009,8.76923076923077,0.8653846153846154,1.0
1010,8.76923076923077,0.8782051282051282,1.0
1011,8.76923076923077,0.891025641025641,1.0
1012,8.76923076923077,0.9038461538461539,1.0
1013,8.76923076923077,0.9166666666666666,1.0
1014,8.76923076923077,0.9294871794871795,1.0
1015,8.76923076923077,0.9423076923076923,1.0
1016,8.76923076923077,0.9551282051282051,1.0
1017,8.76923076923077,0.967948717948718,1.0
1018,8.76923076923077,0.9807692307692307,1.0
1019,8.76923076923077,0.9935897435897436,1.0
1020,8.76923076923077,1.0064102564102564,1.0
1021,8.76923076923077,1.0192307692307692,1.0
1022,8.76923076923077,1.032051282051282,1.0
1023,8.76923076923077,1.044871794871795,1.0
1024,8.76923076923077,1.0576923076923077,1.0
1025,8.76923076923077,1.0705128205128205,1.0
1026,8.76923076923077,1.0833333333333333,1.0
1027,8.76923076923077,1.0961538461538463,1.0
1028,8.76923076923077,1.108974358974359,1.0
1029,8.76923076923077,1.1217948717948718,1.0
1030,8.76923076923077,1.1346153846153846,1.0
1031,8.76923076923077,1.1474358974358974,1.0
1032,8.76923076923077,1.1602564102564101,1.0
1033,8.76923076923077,1.1730769230769231,1.0
1034,8.76923076923077,1.185897435897436,1.0
1035,8.76923076923077,1.1987179487179487,1.0
1036,8.76923076923077,1.2115384615384615,1.0
1037,8.76923076923077,1.2243589743589745,1.0
1038,8.76923076923077,1.2371794871794872,1.0
1039,8.76923076923077,1.25,1.0
1040,9.0,0.75,1.0
1041,9.0,0.7628205128205128,1.0
1042,9.0,0.7756410256410257,1.0
1043,9.0,0.7884615384615384,1.0
1044,9.0,0.8012820512820513,1.0
1045,9.0,0.8141025641025641,1.0
1046,9.0,0.8269230769230769,1.0
1047,9.0,0.8397435897435898,1.0
1048,9.0,0.8525641025641025,1.0
1049,9.0,0.8653846153846154,1.0
1050,9.0,0.8782051282051282,1.0
1051,9.0,0.891025641025641,1.0
1052,9.0,0.9038461538461539,1.0
1053,9.0,0.9166666666666666,1.0
1054,9.0,0.9294871794871795,1.0
1055,9.0,0.9423076923076923,1.0
1056,9.0,0.9551282051282051,1.0
1057,9.0,0.967948717948718,1.0
1058,9.0,0.9807692307692307,1.0
1059,9.0,0.9935897435897436,1.0
1060,9.0,1.0064102564102564,1.0
1061,9.0,1.0192307692307692,1.0
1062,9.0,1.032051282051282,1.0
1063,9.0,1.044871794871795,1.0
1064,9.0,1.0576923076923077,1.0
1065,9.0,1.0705128205128205,1.0
1066,9.0,1.0833333333333333,1.0
1067,9.0,1.0961538461538463,1.0
1068,9.0,1.108974358974359,1.0
1069,9.0,1.1217948717948718,1.0
1070,9.0,1.1346153846153846,1.0
1071,9.0,1.1474358974358974,1.0
1072,9.0,1.1602564102564101,1.0
1073,9.0,1.1730769230769231,1.0
1074,9.0,1.185897435897436,1.0
1075,9.0,1.1987179487179487,1.0
1076,9.0,1.2115384615384615,1.0
1077,9.0,1.2243589743589745,1.0
1078,9.0,1.2371794871794872,1.0
1079,9.0,1.25,1.0
1080,9.23076923076923,0.75,1.0
1081,9.23076923076923,0.7628205128205128,1.0
